,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
7,50338.0,,,,,4806.0,,,,,1619227,,,,,,,72004.0,136000.0,,,2018-01-02,170000.0,XBRL,92604.0,170000.0,,,50338.0,,,,,,,,,170000.0,170000.0,92604.0,,,,92604.0,92604.0,,,,,,"Cloudweb, Inc.",170000.0,170000.0,,,,,,,,,,34000.0,,,,,,,,,,,,,,
8,34155.0,,,,,,0.0,,,,1606364,,,,,,,,,,,2018-01-02,4209.0,XBRL,40700.0,0.0,,,40940.0,40700.0,,,,,,,,4209.0,4209.0,40700.0,,,,40700.0,40700.0,,,,,,GARMATEX HOLDINGS LTD.,4209.0,4209.0,,,,,,,,,,,,,,,,,,0.0,,,,,,
9,617216.0,,,,,,,,,,1392694,,,,,,,,750000.0,,,2018-01-02,1768699.0,XBRL,76647.0,1768699.0,,,3844714.0,,,,,,,,,1768699.0,1768699.0,76647.0,,,,146030.0,146030.0,,,,,,"Surge Holdings, Inc.",1769806.0,1769806.0,,,,336726.0,,,,,,,,,,,,,,,,,,,,
0,7875.0,,,,,7875.0,,,,,1100778,,,,,,,,0.0,,,2018-01-12,0.0,XBRL,,0.0,,,1865702.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,Eight Dragons Co.,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
1,29097.0,,,,,,,,,,1142129,,,,,,,,,,,2018-01-12,,XBRL,,29097.0,,,714428.0,,,,,,,,,,,,,,,,,,,,,,First National Energy Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,
2,6452.0,,,,,6452.0,,,,,1586452,,,,,,,,,,,2018-01-12,,XBRL,,6452.0,,,115443.0,,,,,,,,,,,,,,,,,,,,,,"LUBOA GROUP, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
3,32574.0,,,,,,,,,,1348362,,,,,,,,,,,2018-01-12,,XBRL,,32574.0,,,92347.0,,,,,,,,,,,,,,,,,,,,,,Lexaria Bioscience Corp.,,,,,,,,,,,,,,,,,,,,,,,,,,
4,3572.0,,,,,,,,,,1707258,,,,,,,,,,,2018-01-12,,XBRL,,3572.0,,,20197.0,,,,,,,,,,,,,,,,,,,,,,Lola One Acquisition Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1162216.0,1162216.0,,,,,,,,,1504678,,,,,,,,,,,2018-01-12,,XBRL,,1162216.0,,,1235096.0,,,,,,,,,,,,,,,,,,,,,,"Loop Industries, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
6,222872.0,41818.0,,,,65054.0,,,,,1415744,,,,,85000.0,,,,,,2018-01-12,241490.0,XBRL,,66500.0,,,417213.0,,,,89990.0,,,,,174990.0,174990.0,,,,,,,,,,,,NORTHERN MINERALS & EXPLORATION LTD.,89990.0,,,,116000.0,,,,,,,,,,,,,,,66500.0,,,,,,
